DEPT	CODE_COAL	Lay	AC	GR	CILD	DEN	CLL8	RT	AT10	AT20	AT30	AT60	AT90
2129.1	7	CT	242.514	44.363	210.523	2.372	92.638	4.750	10.795	9.227	7.696	5.349	4.750
2129.2	7	CT	243.242	44.357	210.101	2.372	92.927	4.759	10.761	9.246	7.712	5.360	4.759
2129.3	7	CT	243.758	44.241	209.128	2.374	92.998	4.782	10.753	9.275	7.745	5.384	4.782
2129.4	7	CT	244.040	43.751	207.842	2.377	92.962	4.811	10.757	9.308	7.786	5.416	4.811
2129.5	7	CT	244.123	43.049	206.363	2.380	92.899	4.846	10.764	9.339	7.832	5.452	4.846
2129.6	7	CT	244.080	43.161	204.782	2.382	92.873	4.883	10.767	9.367	7.880	5.493	4.883
2129.7	7	CT	244.030	44.591	203.077	2.382	92.838	4.925	10.772	9.397	7.933	5.536	4.925
2129.8	7	CT	244.011	46.050	201.164	2.381	92.658	4.971	10.793	9.439	7.993	5.586	4.971
2129.9	7	CT	243.982	46.429	198.847	2.380	92.168	5.029	10.850	9.506	8.073	5.649	5.029
2130.0	7	CT	243.880	45.598	195.943	2.379	91.244	5.104	10.961	9.613	8.180	5.730	5.104
2130.1	7	CT	243.626	44.441	192.331	2.380	89.832	5.200	11.133	9.766	8.322	5.835	5.200
2130.2	7	CT	243.013	45.030	187.791	2.383	87.870	5.326	11.383	9.989	8.516	5.976	5.326
2130.3	7	CT	242.013	46.612	182.502	2.389	85.564	5.482	11.692	10.273	8.758	6.149	5.482
2130.4	7	CT	240.591	48.094	176.567	2.400	83.037	5.668	12.050	10.614	9.048	6.356	5.668
2130.5	7	CT	238.703	49.372	169.995	2.414	80.321	5.887	12.458	11.019	9.393	6.602	5.887
2130.6	7	CT	236.335	51.364	162.751	2.431	77.401	6.147	12.924	11.494	9.801	6.893	6.147
2130.7	7	CT	233.573	54.411	155.015	2.448	74.338	6.457	13.461	12.045	10.283	7.240	6.457
2130.8	7	CT	230.930	57.890	148.124	2.465	71.640	6.758	13.968	12.561	10.744	7.577	6.758
2130.9	7	CT	228.815	61.438	142.977	2.479	69.662	6.998	14.360	12.943	11.101	7.845	6.998
2131.0	7	CT	227.521	64.582	140.067	2.488	68.592	7.140	14.579	13.127	11.293	8.003	7.140
2131.3	6	CT	229.942	63.809	143.697	2.486	70.343	6.960	14.218	12.477	10.863	7.793	6.960
2131.4	6	CT	231.798	62.213	146.390	2.479	71.655	6.832	13.958	12.125	10.605	7.645	6.832
2131.5	6	CT	233.667	61.405	148.902	2.472	73.044	6.717	13.693	11.795	10.365	7.511	6.717
2131.6	6	CT	235.429	61.250	150.990	2.465	74.422	6.623	13.438	11.507	10.162	7.401	6.623
2131.7	6	CT	237.099	60.729	152.564	2.457	75.767	6.554	13.200	11.271	10.002	7.319	6.554
2131.8	6	CT	238.752	58.740	153.651	2.450	76.995	6.508	12.990	11.088	9.884	7.261	6.508
2131.9	6	CT	240.368	55.536	154.132	2.441	77.954	6.488	12.829	10.968	9.813	7.233	6.488
2132.0	6	CT	241.856	52.162	153.881	2.430	78.498	6.498	12.740	10.922	9.798	7.240	6.498
2132.1	6	CT	243.076	50.119	152.848	2.418	78.515	6.543	12.736	10.955	9.843	7.285	6.543
2132.2	6	CT	243.666	50.420	151.108	2.406	77.802	6.618	12.854	11.077	9.950	7.367	6.618
2132.3	6	CT	243.681	51.511	148.975	2.395	76.532	6.713	13.069	11.261	10.099	7.473	6.713
2132.4	6	CT	243.276	52.447	146.529	2.387	74.827	6.826	13.369	11.498	10.284	7.599	6.826
2132.5	6	CT	242.612	52.796	143.855	2.382	72.841	6.952	13.733	11.778	10.502	7.742	6.952
2132.6	6	CT	241.901	52.217	141.174	2.381	70.836	7.084	14.120	12.084	10.736	7.893	7.084
2132.7	6	CT	241.504	51.305	139.092	2.383	69.392	7.190	14.413	12.356	10.942	8.018	7.190
2132.8	6	CT	241.403	51.584	137.640	2.385	68.592	7.266	14.580	12.574	11.104	8.109	7.266
2132.9	6	CT	241.422	53.724	136.619	2.386	68.287	7.320	14.644	12.747	11.233	8.177	7.320
2133.0	6	CT	241.367	57.129	135.895	2.391	68.309	7.359	14.640	12.885	11.336	8.229	7.359
2133.1	6	CT	241.032	59.981	135.410	2.396	68.460	7.385	14.607	12.989	11.413	8.266	7.385
2133.2	6	CT	240.154	61.156	135.271	2.402	68.560	7.393	14.586	13.044	11.451	8.280	7.393
2133.3	6	CT	238.989	62.375	135.320	2.407	68.469	7.390	14.605	13.060	11.461	8.280	7.390
2133.4	6	CT	237.803	63.889	135.386	2.412	68.200	7.386	14.663	13.052	11.458	8.278	7.386
2133.5	6	CT	236.800	64.984	135.371	2.416	67.839	7.387	14.741	13.028	11.451	8.278	7.387
2133.6	6	CT	236.161	64.714	135.235	2.421	67.507	7.395	14.814	12.989	11.444	8.284	7.395
2133.7	6	CT	236.087	63.687	134.740	2.426	67.387	7.422	14.840	12.946	11.457	8.309	7.422
2133.8	6	CT	236.352	62.883	133.685	2.431	67.401	7.480	14.837	12.932	11.513	8.368	7.480
2133.9	6	CT	236.781	62.056	131.974	2.437	67.464	7.578	14.823	12.968	11.628	8.469	7.578
2134.0	6	CT	237.288	60.843	129.586	2.442	67.528	7.718	14.809	13.066	11.812	8.617	7.718
2134.1	6	CT	237.812	59.252	126.577	2.447	67.557	7.901	14.802	13.239	12.070	8.811	7.901
2134.2	6	CT	238.280	57.859	123.157	2.452	67.428	8.123	14.831	13.508	12.403	9.050	8.123
2134.3	6	CT	238.493	57.594	119.521	2.457	66.925	8.371	14.943	13.880	12.802	9.321	8.371
2134.4	6	CT	238.128	58.450	115.493	2.462	65.615	8.665	15.248	14.410	13.298	9.647	8.665
2134.5	6	CT	236.764	59.626	110.789	2.467	63.080	9.036	15.877	15.176	13.943	10.060	9.036
2134.6	6	CT	233.911	59.703	105.133	2.472	59.022	9.519	16.966	16.255	14.793	10.603	9.519
2134.7	6	CT	228.382	57.898	98.027	2.478	53.076	10.223	18.942	17.900	16.027	11.399	10.223
2134.8	6	CT	220.877	55.678	89.741	2.485	45.850	11.197	22.127	20.230	17.723	12.501	11.197
2134.9	6	CT	212.296	54.207	81.190	2.495	38.347	12.391	26.631	23.156	19.795	13.854	12.391
2135.0	6	CT	203.527	53.550	73.523	2.508	31.493	13.651	32.311	26.371	21.989	15.287	13.651
2135.1	6	CT	195.613	52.725	67.974	2.523	26.024	14.730	38.748	29.348	23.890	16.520	14.730
2135.2	6	CT	190.660	50.253	68.110	2.538	23.270	14.686	43.089	29.922	23.909	16.494	14.686
2135.3	6	CT	188.788	47.249	73.492	2.552	22.776	13.674	43.936	28.211	22.281	15.374	13.674
2135.4	6	CT	189.722	45.295	82.971	2.559	23.980	12.177	41.865	25.209	19.806	13.700	12.177
2135.5	6	CT	193.242	44.925	95.420	2.559	26.529	10.580	37.945	21.790	17.135	11.906	10.580
2135.6	6	CT	198.990	45.434	109.347	2.551	30.086	9.189	33.385	18.683	14.784	10.339	9.189
2135.7	6	CT	206.495	46.510	123.904	2.536	34.574	8.115	29.134	16.216	12.952	9.126	8.115
2135.8	6	CT	214.282	46.987	137.847	2.515	39.539	7.294	25.523	14.294	11.539	8.196	7.294
2135.9	6	CT	221.381	47.053	149.544	2.492	44.346	6.706	22.693	12.878	10.509	7.528	6.706
2136.0	6	CT	227.129	46.947	157.720	2.469	48.461	6.345	20.691	11.948	9.850	7.115	6.345
2136.1	6	CT	230.962	46.219	161.765	2.448	51.526	6.182	19.422	11.430	9.511	6.923	6.182
2136.2	6	CT	232.132	45.639	160.933	2.433	53.094	6.214	18.838	11.305	9.481	6.949	6.214
2136.3	6	CT	231.725	46.637	157.039	2.425	53.591	6.371	18.660	11.428	9.649	7.115	6.371
2136.4	6	CT	230.614	48.787	151.718	2.424	53.488	6.596	18.696	11.688	9.928	7.358	6.596
2136.5	6	CT	229.339	51.655	146.017	2.428	53.100	6.853	18.833	12.017	10.262	7.637	6.853
2136.6	6	CT	228.375	55.647	140.649	2.436	52.640	7.112	18.997	12.361	10.607	7.919	7.112
2136.7	6	CT	228.318	60.045	136.434	2.445	52.400	7.332	19.084	12.651	10.908	8.160	7.332
2136.8	6	CT	229.032	63.489	133.118	2.453	52.445	7.514	19.067	12.889	11.165	8.361	7.514
2137.2	6	CT	233.528	64.799	120.566	2.455	53.950	8.297	18.536	14.038	12.366	9.240	8.297
2137.3	6	CT	232.272	63.772	116.911	2.455	54.051	8.558	18.501	14.476	12.778	9.536	8.558
2137.4	6	CT	229.514	62.612	113.770	2.459	54.053	8.793	18.501	14.885	13.151	9.802	8.793
2137.5	6	CT	225.578	61.598	111.757	2.467	54.212	8.949	18.447	15.170	13.404	9.981	8.949
2137.6	6	CT	221.097	60.916	111.511	2.476	54.919	8.968	18.210	15.222	13.448	10.006	8.968
2137.7	6	CT	218.041	59.237	114.373	2.485	57.052	8.747	17.541	14.847	13.124	9.763	8.747
2137.8	6	CT	217.433	56.765	119.840	2.490	60.619	8.357	16.535	14.164	12.538	9.329	8.357
2137.9	6	CT	219.345	54.746	126.488	2.489	64.970	7.920	15.434	13.389	11.878	8.842	7.920
2138.0	6	CT	223.366	53.843	132.880	2.482	69.317	7.532	14.450	12.695	11.290	8.410	7.532
2138.1	6	CT	228.642	53.754	137.708	2.473	72.847	7.264	13.735	12.204	10.879	8.109	7.264
2138.2	6	CT	232.786	52.509	139.083	2.466	74.076	7.190	13.500	12.059	10.759	8.026	7.190
2138.3	6	CT	234.335	49.766	137.559	2.465	73.115	7.271	13.681	12.193	10.870	8.115	7.271
2138.4	6	CT	232.999	46.688	133.532	2.473	70.204	7.496	14.270	12.586	11.195	8.364	7.496
2138.5	6	CT	229.022	44.257	127.115	2.491	65.502	7.881	15.323	13.266	11.759	8.791	7.881
2138.6	6	CT	223.088	42.827	118.523	2.514	59.293	8.449	16.914	14.265	12.591	9.422	8.449
2138.7	6	CT	217.179	42.552	109.702	2.540	53.079	9.137	18.931	15.462	13.596	10.187	9.137
2138.8	6	CT	213.130	43.184	102.841	2.563	48.235	9.742	20.818	16.491	14.468	10.859	9.742
2138.9	6	CT	211.647	44.736	99.270	2.579	45.502	10.078	22.000	17.020	14.930	11.230	10.078
2139.0	6	CT	212.847	47.228	99.359	2.586	45.074	10.068	22.194	16.913	14.871	11.216	10.068
2139.1	6	CT	216.449	50.511	102.460	2.584	46.585	9.763	21.476	16.271	14.372	10.874	9.763
2139.2	6	CT	221.316	54.641	107.332	2.574	49.466	9.325	20.248	15.386	13.675	10.382	9.325
2139.3	6	CT	225.767	58.435	111.995	2.558	52.574	8.936	19.057	14.590	13.052	9.945	8.936
2139.4	6	CT	229.157	61.227	115.813	2.539	55.425	8.639	18.067	13.962	12.564	9.611	8.639
2139.5	6	CT	231.396	63.309	118.820	2.520	57.889	8.418	17.287	13.482	12.191	9.361	8.418
2150.4	6	CT	239.059	62.471	115.926	2.467	53.921	8.630	18.552	13.465	12.009	9.449	8.630
2150.5	6	CT	241.597	54.984	118.685	2.455	52.697	8.427	18.981	13.452	11.846	9.241	8.427
2150.6	6	CT	243.125	50.757	120.441	2.443	51.506	8.303	19.418	13.553	11.789	9.120	8.303
2150.7	6	CT	243.058	48.839	120.173	2.431	49.999	8.322	20.008	13.871	11.934	9.156	8.322
2150.8	6	CT	241.936	46.882	118.024	2.419	48.125	8.476	20.798	14.394	12.271	9.343	8.476
2150.9	6	CT	240.316	44.701	114.763	2.409	46.184	8.719	21.672	15.036	12.738	9.629	8.719
2151.0	6	CT	238.669	42.479	111.596	2.403	44.741	8.963	22.357	15.632	13.204	9.918	8.963
2151.1	6	CT	237.520	39.783	110.184	2.398	44.583	9.075	22.430	15.937	13.470	10.061	9.075
2151.2	6	CT	237.871	36.925	112.119	2.397	46.851	8.921	21.376	15.683	13.324	9.906	8.921
2151.3	6	CT	239.533	33.956	115.193	2.399	50.684	8.685	19.803	15.216	13.034	9.659	8.685
2151.4	6	CT	242.043	31.908	117.530	2.403	55.023	8.509	18.240	14.814	12.822	9.478	8.509
2151.5	6	CT	244.922	31.905	118.495	2.407	59.213	8.440	16.924	14.569	12.755	9.410	8.440
2151.6	6	CT	247.598	34.632	118.433	2.411	62.940	8.444	15.902	14.447	12.791	9.425	8.444
2151.7	6	CT	249.072	38.909	119.190	2.414	66.172	8.390	15.125	14.250	12.729	9.373	8.390
2151.8	6	CT	249.421	42.463	121.144	2.417	69.024	8.256	14.500	13.957	12.539	9.229	8.256
2151.9	6	CT	248.994	44.421	123.879	2.416	71.445	8.075	14.005	13.624	12.273	9.031	8.075
2152.0	6	CT	248.114	44.917	126.966	2.415	73.335	7.879	13.639	13.303	11.979	8.814	7.879
2152.1	6	CT	247.126	44.758	130.035	2.412	74.644	7.692	13.398	13.034	11.698	8.606	7.692
2152.2	6	CT	246.366	44.476	133.203	2.408	75.510	7.509	13.244	12.799	11.422	8.402	7.509
2152.3	6	CT	245.738	42.984	136.656	2.402	76.125	7.320	13.136	12.564	11.135	8.190	7.320
2152.4	6	CT	245.069	40.719	140.328	2.396	76.507	7.129	13.071	12.323	10.841	7.973	7.129
2152.5	6	CT	244.239	38.344	144.018	2.388	76.649	6.945	13.047	12.086	10.555	7.765	6.945
2152.6	6	CT	243.165	35.928	147.461	2.380	76.601	6.782	13.055	11.868	10.296	7.579	6.782
2152.7	6	CT	241.822	32.746	150.629	2.373	76.726	6.640	13.033	11.658	10.063	7.415	6.640
2152.8	6	CT	240.418	29.470	154.222	2.366	77.682	6.487	12.875	11.401	9.810	7.238	6.487
2152.9	6	CT	239.109	26.230	158.722	2.363	79.748	6.304	12.547	11.070	9.510	7.028	6.304
2153.0	6	CT	238.004	23.057	164.221	2.362	82.915	6.093	12.072	10.670	9.165	6.786	6.093
2153.1	6	CT	237.203	20.313	170.496	2.364	86.980	5.867	11.504	10.231	8.796	6.527	5.867
2153.2	6	CT	236.896	18.481	176.204	2.369	91.051	5.677	10.991	9.845	8.478	6.308	5.677
2153.3	6	CT	236.963	17.512	180.204	2.375	94.212	5.550	10.620	9.566	8.253	6.159	5.550
2153.4	6	CT	237.286	17.445	182.041	2.384	96.071	5.494	10.410	9.407	8.130	6.088	5.494
2153.5	6	CT	237.790	18.245	181.598	2.393	96.509	5.507	10.362	9.365	8.109	6.094	5.507
2153.6	6	CT	238.395	19.645	179.035	2.401	95.605	5.586	10.460	9.429	8.180	6.173	5.586
2153.7	6	CT	239.024	21.871	175.245	2.408	93.938	5.708	10.647	9.553	8.306	6.298	5.708
2153.8	6	CT	239.609	24.653	171.344	2.413	92.210	5.838	10.847	9.679	8.440	6.432	5.838
2153.9	6	CT	240.090	28.057	168.015	2.415	90.827	5.953	11.011	9.766	8.546	6.548	5.953
2154.0	6	CT	240.401	32.317	165.715	2.415	90.053	6.035	11.104	9.784	8.599	6.628	6.035
2154.1	6	CT	240.470	37.652	164.750	2.413	90.076	6.069	11.102	9.713	8.584	6.656	6.069
2154.2	6	CT	240.178	43.135	165.205	2.408	91.143	6.053	10.973	9.546	8.495	6.628	6.053
2154.3	6	CT	239.662	46.976	165.530	2.403	92.667	6.041	10.793	9.376	8.415	6.607	6.041
2154.4	6	CT	239.052	49.210	164.606	2.399	94.183	6.076	10.620	9.269	8.402	6.636	6.076
2154.5	6	CT	238.492	50.196	162.136	2.398	95.618	6.169	10.459	9.242	8.474	6.731	6.169
2154.6	6	CT	238.173	49.875	158.496	2.402	97.254	6.310	10.283	9.277	8.615	6.879	6.310
2154.7	6	CT	238.765	48.100	155.381	2.414	100.678	6.437	9.938	9.279	8.740	7.011	6.437
2154.8	6	CT	240.416	46.702	152.849	2.434	105.751	6.543	9.470	9.256	8.844	7.123	6.543
2154.9	6	CT	243.017	47.078	149.809	2.466	111.488	6.678	8.983	9.279	8.990	7.266	6.678
2155.0	6	CT	246.339	50.110	145.303	2.506	116.833	6.887	8.566	9.414	9.242	7.491	6.887
2155.1	6	CT	250.004	56.445	138.776	2.551	120.744	7.210	8.284	9.707	9.650	7.839	7.210
2157.3	6	CT	239.921	63.794	151.756	2.472	94.120	6.605	10.627	9.682	8.911	7.122	6.605
2157.4	6	CT	238.177	59.043	164.437	2.445	94.711	6.108	10.561	9.213	8.317	6.597	6.108
2157.5	6	CT	238.055	54.023	180.367	2.420	97.375	5.568	10.276	8.643	7.658	6.026	5.568
2157.6	6	CT	239.178	48.603	198.340	2.398	101.130	5.054	9.892	8.062	7.021	5.479	5.054
2157.7	6	CT	240.488	46.194	213.075	2.379	103.613	4.701	9.652	7.678	6.594	5.104	4.701
2157.8	6	CT	241.149	45.872	222.183	2.365	103.995	4.504	9.617	7.513	6.379	4.899	4.504
2157.9	6	CT	241.015	45.286	225.840	2.357	102.603	4.429	9.749	7.531	6.331	4.825	4.429
2158.0	6	CT	240.236	43.393	225.007	2.355	100.052	4.445	9.998	7.689	6.412	4.850	4.445
2158.1	6	CT	239.112	40.727	221.261	2.355	97.139	4.520	10.296	7.936	6.576	4.938	4.520
2158.2	6	CT	238.260	37.086	216.961	2.360	94.820	4.610	10.549	8.197	6.761	5.044	4.610
2158.3	6	CT	237.914	32.928	213.615	2.366	93.371	4.682	10.711	8.414	6.917	5.129	4.682
2158.4	6	CT	238.026	29.502	211.943	2.369	92.892	4.718	10.765	8.551	7.015	5.174	4.718
2158.5	6	CT	238.472	27.818	212.169	2.371	93.387	4.713	10.709	8.596	7.047	5.174	4.713
2158.6	6	CT	239.078	28.328	214.021	2.373	94.685	4.672	10.562	8.557	7.019	5.134	4.672
2158.7	6	CT	239.584	29.775	216.824	2.376	96.556	4.612	10.358	8.461	6.953	5.071	4.612
2158.8	6	CT	239.957	30.317	219.400	2.374	98.481	4.558	10.156	8.360	6.889	5.013	4.558
2158.9	6	CT	240.277	29.952	221.357	2.372	100.200	4.518	9.982	8.274	6.840	4.971	4.518
2159.0	6	CT	240.646	29.343	222.772	2.368	101.625	4.489	9.841	8.202	6.803	4.942	4.489
2159.1	6	CT	241.182	29.205	223.955	2.364	102.758	4.465	9.732	8.137	6.768	4.916	4.465
2159.2	6	CT	242.150	30.098	225.939	2.360	103.765	4.426	9.637	8.044	6.705	4.874	4.426
2159.3	6	CT	243.491	31.853	228.915	2.357	104.833	4.369	9.540	7.921	6.611	4.811	4.369
2159.4	6	CT	245.070	33.637	232.588	2.354	106.008	4.300	9.434	7.777	6.497	4.736	4.300
2159.5	6	CT	246.735	34.733	236.534	2.353	107.286	4.228	9.322	7.628	6.376	4.656	4.228
2159.6	6	CT	248.305	34.797	240.235	2.353	108.670	4.163	9.202	7.486	6.264	4.584	4.163
2159.7	6	CT	249.492	34.721	243.451	2.355	110.347	4.108	9.063	7.358	6.166	4.522	4.108
2159.8	6	CT	250.408	35.091	246.588	2.357	112.431	4.056	8.896	7.232	6.071	4.463	4.056
2159.9	6	CT	251.250	35.601	250.120	2.362	114.954	3.999	8.702	7.097	5.970	4.399	3.999
2160.0	6	CT	252.164	36.021	254.324	2.365	117.843	3.932	8.489	6.947	5.855	4.325	3.932
2160.1	6	CT	253.267	36.518	259.267	2.368	120.900	3.857	8.273	6.785	5.728	4.240	3.857
2160.2	6	CT	254.425	36.233	264.835	2.370	123.780	3.776	8.080	6.621	5.593	4.149	3.776
2160.3	6	CT	255.191	35.389	270.351	2.368	126.186	3.700	7.926	6.472	5.466	4.063	3.700
2160.4	6	CT	255.245	34.290	275.486	2.365	128.135	3.631	7.805	6.342	5.353	3.985	3.631
2160.5	6	CT	254.412	33.169	280.162	2.360	129.763	3.570	7.707	6.232	5.253	3.916	3.570
2160.6	6	CT	252.645	32.337	284.432	2.355	131.244	3.516	7.620	6.139	5.165	3.854	3.516
2160.7	6	CT	250.126	31.853	288.164	2.348	132.717	3.471	7.535	6.062	5.090	3.802	3.471
2160.8	6	CT	247.525	31.427	290.958	2.342	133.934	3.437	7.467	6.008	5.035	3.763	3.437
2160.9	6	CT	245.165	31.004	292.495	2.338	134.639	3.419	7.427	5.982	5.002	3.740	3.419
2161.0	6	CT	243.137	30.502	292.651	2.336	134.674	3.417	7.425	5.984	4.993	3.736	3.417
2161.1	6	CT	241.431	29.655	291.522	2.335	133.966	3.431	7.464	6.011	5.005	3.748	3.431
2161.2	6	CT	239.843	28.008	289.723	2.336	132.665	3.452	7.538	6.052	5.030	3.769	3.452
2161.3	6	CT	238.208	25.944	288.012	2.338	131.149	3.472	7.626	6.089	5.051	3.789	3.472
2161.4	6	CT	236.570	24.055	286.991	2.340	129.727	3.485	7.709	6.109	5.058	3.799	3.485
2161.5	6	CT	235.092	22.846	286.995	2.344	128.585	3.485	7.777	6.106	5.046	3.796	3.485
2161.6	6	CT	234.003	22.727	288.058	2.348	127.800	3.472	7.824	6.078	5.014	3.779	3.472
2161.7	6	CT	233.896	23.826	289.279	2.351	127.016	3.457	7.873	6.043	4.977	3.760	3.457
2161.8	6	CT	234.693	25.505	288.333	2.354	125.291	3.468	7.983	6.049	4.975	3.769	3.468
2161.9	6	CT	236.197	27.405	283.821	2.355	122.077	3.525	8.197	6.126	5.034	3.825	3.525
2162.0	6	CT	238.221	29.395	275.236	2.356	117.230	3.636	8.540	6.290	5.168	3.943	3.636
2162.1	6	CT	240.538	31.426	262.721	2.356	110.906	3.809	9.025	6.547	5.384	4.126	3.809
2162.2	6	CT	242.841	33.486	247.172	2.357	103.849	4.053	9.646	6.898	5.690	4.385	4.053
2162.3	6	CT	244.959	35.116	231.806	2.358	97.617	4.324	10.263	7.263	6.023	4.674	4.324
2162.4	6	CT	246.804	35.918	218.341	2.359	93.071	4.588	10.754	7.583	6.337	4.956	4.588
2162.5	6	CT	248.241	36.053	207.755	2.362	90.789	4.817	11.016	7.810	6.592	5.197	4.817
2162.6	6	CT	249.077	36.343	200.890	2.364	91.318	4.979	10.951	7.892	6.743	5.365	4.979
2162.7	6	CT	248.604	36.784	198.390	2.367	95.018	5.041	10.533	7.794	6.751	5.425	5.041
2162.8	6	CT	246.934	36.801	199.154	2.370	100.972	5.021	9.926	7.571	6.650	5.397	5.021
2162.9	6	CT	244.409	37.169	202.800	2.375	108.565	4.932	9.241	7.260	6.461	5.294	4.932
2163.0	6	CT	241.451	38.647	209.329	2.380	117.457	4.781	8.540	6.882	6.194	5.123	4.781
2163.1	6	CT	238.634	41.328	218.659	2.385	127.382	4.576	7.864	6.460	5.868	4.896	4.576
2163.2	6	CT	237.190	43.950	231.502	2.390	138.384	4.325	7.245	6.017	5.497	4.621	4.325
2163.3	6	CT	237.189	45.352	246.386	2.394	149.554	4.067	6.707	5.599	5.131	4.338	4.067
2163.4	6	CT	238.272	45.508	261.460	2.395	159.946	3.832	6.266	5.239	4.806	4.080	3.832
2163.5	6	CT	240.008	44.606	274.905	2.394	168.582	3.641	5.937	4.961	4.546	3.872	3.641
2163.6	6	CT	241.859	42.708	284.874	2.389	174.398	3.511	5.735	4.782	4.372	3.729	3.511
2163.7	6	CT	242.911	40.685	287.289	2.383	174.924	3.481	5.717	4.757	4.330	3.693	3.481
2163.8	6	CT	243.058	39.305	282.736	2.376	170.960	3.538	5.853	4.863	4.403	3.751	3.538
2163.9	6	CT	242.464	38.870	272.003	2.370	163.284	3.681	6.136	5.100	4.590	3.902	3.681
2164.0	6	CT	241.299	39.146	255.471	2.368	152.294	3.925	6.589	5.488	4.906	4.159	3.925
2164.1	6	CT	239.762	39.327	233.728	2.369	138.460	4.288	7.241	6.053	5.374	4.541	4.288
2164.2	6	CT	238.057	40.764	210.456	2.375	124.044	4.773	8.101	6.802	6.000	5.055	4.773
2164.3	6	CT	236.389	43.541	190.013	2.385	111.553	5.291	9.015	7.597	6.668	5.604	5.291
2164.4	6	CT	234.873	45.895	175.132	2.398	102.642	5.724	9.768	8.249	7.227	6.064	5.724
2164.5	6	CT	233.633	46.430	167.197	2.411	98.244	5.983	10.183	8.615	7.558	6.338	5.983
2164.6	6	CT	232.822	44.787	166.287	2.422	98.538	6.014	10.149	8.609	7.591	6.370	6.014
2164.7	6	CT	232.998	41.356	173.316	2.430	104.505	5.776	9.587	8.179	7.275	6.117	5.776
2164.8	6	CT	234.240	38.571	186.230	2.434	114.887	5.388	8.752	7.530	6.764	5.703	5.388
2164.9	6	CT	236.531	37.794	202.614	2.432	127.991	4.956	7.866	6.833	6.200	5.245	4.956
2165.0	6	CT	239.795	39.493	220.106	2.426	142.049	4.556	7.072	6.201	5.676	4.819	4.556
2165.1	6	CT	243.818	43.663	236.145	2.419	155.055	4.239	6.461	5.709	5.261	4.481	4.239
2165.2	6	CT	247.847	48.164	244.721	2.412	162.268	4.087	6.165	5.468	5.056	4.317	4.087
2165.3	6	CT	250.993	51.644	245.291	2.407	163.394	4.078	6.121	5.439	5.033	4.304	4.078
2165.4	6	CT	252.809	54.517	238.921	2.409	159.433	4.189	6.278	5.588	5.165	4.421	4.189
2165.5	6	CT	253.102	57.495	226.781	2.417	151.438	4.418	6.616	5.906	5.445	4.661	4.418
2165.6	6	CT	251.868	61.119	210.500	2.429	140.794	4.758	7.113	6.385	5.866	5.018	4.758
2166.9	7	CT	242.208	64.421	228.153	2.447	141.580	4.385	7.066	6.083	5.563	4.657	4.385
2167.0	7	CT	240.852	58.386	230.486	2.445	136.360	4.340	7.346	6.101	5.530	4.611	4.340
2167.1	7	CT	239.377	52.126	225.420	2.441	126.805	4.437	7.899	6.331	5.684	4.718	4.437
2167.2	7	CT	237.498	48.200	212.765	2.435	114.229	4.708	8.797	6.826	6.069	5.011	4.708
2167.3	7	CT	235.212	45.140	197.316	2.429	101.793	5.086	9.896	7.491	6.601	5.418	5.086
2167.4	7	CT	232.671	41.936	183.466	2.422	91.904	5.464	10.930	8.169	7.145	5.828	5.464
2167.5	7	CT	230.101	38.700	174.080	2.417	85.965	5.748	11.645	8.711	7.577	6.139	5.748
2167.6	7	CT	227.800	36.169	170.689	2.414	84.453	5.858	11.841	8.984	7.787	6.265	5.858
2167.7	7	CT	226.428	35.862	173.143	2.413	86.972	5.776	11.505	8.944	7.742	6.187	5.776
2167.8	7	CT	226.010	37.336	177.369	2.415	90.563	5.640	11.051	8.805	7.622	6.051	5.640
2167.9	7	CT	226.461	39.845	181.143	2.418	93.528	5.522	10.697	8.690	7.524	5.933	5.522
2168.0	7	CT	227.739	42.662	183.885	2.421	95.304	5.439	10.494	8.628	7.471	5.854	5.439
2168.1	7	CT	229.791	44.920	185.909	2.423	95.958	5.379	10.422	8.606	7.449	5.800	5.379
2168.2	7	CT	232.706	45.554	189.363	2.423	96.711	5.282	10.340	8.532	7.369	5.705	5.282
2168.3	7	CT	236.041	44.375	195.094	2.420	98.456	5.129	10.159	8.370	7.206	5.550	5.129
2168.4	7	CT	239.419	41.987	202.919	2.414	101.266	4.933	9.881	8.136	6.976	5.346	4.933
2168.5	7	CT	242.514	39.357	212.259	2.409	104.858	4.716	9.543	7.860	6.708	5.118	4.716
2168.6	7	CT	244.983	37.706	222.209	2.402	108.744	4.503	9.199	7.581	6.437	4.893	4.503
2168.7	7	CT	246.220	38.237	231.744	2.395	112.342	4.318	8.905	7.334	6.197	4.697	4.318
2168.8	7	CT	246.529	38.668	240.408	2.390	115.504	4.162	8.661	7.123	5.990	4.531	4.162
2168.9	7	CT	246.252	37.452	247.920	2.386	118.219	4.035	8.461	6.945	5.818	4.394	4.035
2169.0	7	CT	245.611	34.656	254.043	2.383	120.468	3.937	8.302	6.803	5.680	4.288	3.937
2169.1	7	CT	244.803	31.674	258.674	2.380	122.256	3.866	8.180	6.694	5.576	4.210	3.866
2169.2	7	CT	243.872	30.600	261.159	2.377	123.399	3.829	8.104	6.624	5.514	4.167	3.829
2169.3	7	CT	242.747	30.306	261.334	2.376	123.864	3.827	8.073	6.599	5.497	4.161	3.827
2169.4	7	CT	241.371	29.160	259.332	2.375	123.725	3.857	8.082	6.614	5.522	4.190	3.857
