AC	CNL	DEN	GR	PE	RLLD	code	ÑµÁ·²âÊÔ·ÖÇø
156.08000	8.60000	2.81000	51.83000	3.52000	2.84147	5	1
164.52000	9.16000	2.82000	66.32000	3.19000	2.47518	5	2
173.09000	7.96000	2.80000	62.04000	3.58000	2.43661	5	0
169.12000	9.37000	2.82000	46.93000	3.20000	2.33131	5	1
160.72000	10.86000	2.83000	55.14000	3.60000	2.59314	5	2
160.78000	9.83000	2.79000	46.46000	3.62000	2.41317	5	0
166.83000	10.36000	2.80000	64.83000	3.27000	2.15076	5	1
166.50000	8.76000	2.82000	56.14000	3.66000	2.41278	5	2
168.17000	12.79000	2.80000	48.89000	3.32000	2.44719	5	0
157.87000	7.42000	2.80000	49.80000	3.35000	2.81735	5	1
164.12000	12.37000	2.79000	47.15000	3.33000	2.33748	5	2
152.95000	8.47000	2.77000	50.73000	3.45000	2.48180	5	0
161.88000	10.54000	2.85000	48.95000	3.35000	2.50726	5	1
164.15000	9.55000	2.79000	61.54000	3.06000	2.56687	5	2
157.32000	7.38000	2.83000	59.32000	3.45000	2.66716	5	0
163.88000	12.64000	2.82000	61.93000	3.37000	2.28058	5	1
170.96000	8.75000	2.85000	57.46000	3.26000	2.53390	5	2
164.87000	11.26000	2.82000	52.25000	3.07000	2.50256	5	0
166.15000	8.71000	2.82000	66.49000	3.62000	2.68240	5	1
170.93000	11.27000	2.77000	55.84000	3.61000	2.48290	5	2
161.65000	10.79000	2.76000	62.13000	3.41000	2.61339	5	0
166.26000	10.55000	2.79000	49.32000	3.41000	2.01355	5	1
170.31000	8.88000	2.80000	70.16000	3.46000	2.83073	5	2
159.27000	9.36000	2.79000	44.71000	3.48000	2.11604	5	0
171.55000	10.54000	2.79000	54.17000	3.27000	2.01427	5	1
163.57000	7.25000	2.81000	49.96000	3.48000	2.88030	5	2
168.35000	12.05000	2.79000	54.36000	3.69000	2.43900	5	0
157.95000	9.05000	2.81000	50.48000	3.63000	2.91037	5	1
156.20000	10.09000	2.80000	38.25000	3.35000	2.70702	5	2
162.44000	12.12000	2.79000	44.82000	3.20000	2.50221	5	0
155.99000	7.32000	2.81000	45.47000	3.42000	2.20241	5	1
172.85000	10.76000	2.80000	38.79000	3.46000	2.31698	5	2
152.27000	9.34000	2.83000	50.90000	3.35000	3.01382	5	0
157.43000	8.44000	2.83000	48.16000	3.61000	2.77688	5	1
157.06000	9.00000	2.78000	52.41000	3.58000	2.93800	5	2
166.67000	9.87000	2.75000	59.88000	3.46000	2.59814	5	0
156.33000	9.19000	2.84000	56.87000	3.15000	2.72230	5	1
154.26000	9.77000	2.83000	72.66000	3.52000	2.60562	5	2
164.68000	11.04000	2.84000	46.31000	3.56000	2.31281	5	0
157.14000	7.78000	2.77000	51.05000	3.47000	2.30522	5	1
155.14000	7.30000	2.84000	54.45000	3.48000	2.70811	5	2
155.75000	8.14000	2.79000	39.54000	3.27000	2.65789	5	0
161.70000	9.46000	2.86000	51.37000	3.46000	2.45835	5	1
171.30000	13.49000	2.80000	54.15000	3.18000	2.62367	5	2
159.84000	11.90000	2.84000	45.07000	3.51000	2.54497	5	0
161.11000	11.82000	2.80000	65.48000	3.35000	2.02987	5	1
165.68000	11.70000	2.82000	38.42000	3.53000	2.46910	5	2
155.86000	9.15000	2.80000	41.57000	3.10000	2.69242	5	0
165.02000	9.66000	2.79000	50.60000	3.55000	3.06291	5	1
175.65000	11.91000	2.82000	60.79000	3.07000	2.70037	5	2
167.33000	11.12000	2.77000	55.25000	3.68000	2.24002	5	0
158.64000	9.30000	2.83000	38.15000	3.52000	2.67015	5	1
169.98000	12.95000	2.80000	59.46000	3.11000	2.33449	5	2
164.93000	11.75000	2.78000	60.12000	3.73000	2.34988	5	0
176.76000	10.69000	2.82000	71.23000	3.65000	2.57476	5	1
166.25000	12.50000	2.77000	56.97000	3.53000	2.19932	5	2
162.57000	10.43000	2.78000	65.36000	3.72000	2.51581	5	0
166.06000	11.13000	2.81000	64.47000	3.20000	1.98552	5	1
161.68000	9.95000	2.81000	34.20000	3.32000	2.36855	5	2
167.31000	12.22000	2.84000	61.67000	3.32000	2.15229	5	0
176.61000	10.92000	2.78000	71.67000	3.15000	2.50572	5	1
174.08000	8.88000	2.76000	66.57000	3.31000	2.83983	5	2
165.72000	9.68000	2.77000	55.31000	3.57000	2.05507	5	0
160.52000	6.35000	2.81000	59.48000	3.59000	2.86041	5	1
164.09000	11.12000	2.83000	52.34000	3.00000	2.41958	5	2
159.45000	6.52000	2.80000	59.56000	3.28000	2.98365	5	0
162.10000	8.42000	2.76000	46.07000	3.24000	2.42726	5	1
159.86000	12.87000	2.84000	57.09000	3.29000	2.20922	5	2
151.11000	7.54000	2.82000	45.74000	3.46000	2.97931	5	0
166.17000	10.91000	2.86000	56.66000	3.27000	2.24529	5	1
166.33000	14.00000	2.81000	48.07000	3.53000	2.68911	5	2
156.63000	8.81000	2.80000	35.16000	3.22000	2.61089	5	0
160.92000	10.43000	2.81000	42.86000	3.02000	2.27722	5	1
156.18000	11.33000	2.81000	55.67000	3.21000	3.14836	5	2
168.57000	8.53000	2.78000	74.71000	3.30000	2.31031	5	0
157.85000	12.07000	2.78000	55.69000	3.29000	1.96478	5	1
165.73000	9.95000	2.80000	79.92000	3.34000	2.42326	5	2
163.26000	11.10000	2.84000	35.40000	3.37000	2.50378	5	0
165.76000	12.44000	2.79000	38.66000	3.20000	2.45053	5	1
157.76000	8.62000	2.76000	47.06000	3.50000	2.88485	5	2
172.39000	9.52000	2.81000	70.67000	3.19000	2.00625	5	0
163.28000	13.67000	2.81000	46.95000	3.62000	2.32280	5	1
165.21000	10.41000	2.78000	67.60000	3.73000	2.27520	5	2
160.48000	10.88000	2.86000	53.33000	3.15000	2.43072	5	0
166.82000	11.54000	2.85000	68.65000	3.28000	2.78964	5	1
163.82000	14.77000	2.82000	53.77000	3.33000	2.41489	5	2
163.09000	8.58000	2.86000	65.17000	3.55000	2.79955	5	0
157.50000	6.74000	2.80000	62.45000	3.08000	2.85139	5	1
161.58000	11.09000	2.83000	38.52000	3.25000	2.88063	5	2
166.79000	12.68000	2.79000	39.97000	3.64000	2.50461	5	0
157.59000	5.89000	2.84000	60.91000	3.34000	2.64682	5	1
172.39000	7.98000	2.78000	57.57000	3.01000	2.18837	5	2
171.86000	10.03000	2.82000	57.43000	3.84000	2.22207	5	0
157.89000	7.27000	2.82000	35.38000	3.38000	2.63789	5	1
168.60000	13.20000	2.84000	64.82000	3.60000	2.41669	5	2
187.74000	11.87000	2.77000	56.40000	3.15000	2.18735	5	0
177.99000	11.11000	2.82000	74.12000	3.70000	2.54125	5	1
162.98000	12.86000	2.82000	59.07000	3.78000	2.35568	5	2
162.87000	7.06000	2.79000	58.59000	3.77000	2.24714	5	0
161.75000	10.57000	2.83000	39.55000	3.25000	2.04669	5	1
148.04000	6.39000	2.83000	59.37000	3.60000	2.85851	5	2
166.63000	9.26000	2.82000	61.11000	3.71000	1.94626	5	0
152.35000	11.13000	2.79000	73.62000	3.07000	2.38675	5	1
174.00000	14.29000	2.81000	66.18000	3.28000	2.25161	5	2
163.70000	8.99000	2.74000	54.61000	3.21000	2.52013	5	0
171.43000	13.23000	2.76000	60.68000	3.53000	2.27609	5	1
172.18000	11.21000	2.80000	42.04000	3.79000	2.33355	5	2
161.05000	8.71000	2.75000	44.50000	3.53000	2.31328	5	0
162.85000	8.44000	2.84000	47.65000	3.07000	2.11093	5	1
167.84000	8.32000	2.79000	32.71000	3.50000	2.72085	5	2
162.44000	10.35000	2.82000	33.14000	3.23000	2.83679	5	0
168.42000	7.28000	2.81000	37.04000	3.52000	2.92434	5	1
154.21000	7.81000	2.79000	34.10000	3.45000	2.79077	5	2
171.50000	11.58000	2.76000	61.42000	3.69000	2.13675	5	0
153.45000	7.69000	2.79000	33.93000	3.38000	2.76192	5	1
168.32000	8.48000	2.81000	79.55000	3.19000	2.28346	5	2
155.90000	6.26000	2.84000	44.06000	3.64000	2.54971	5	0
169.61000	14.52000	2.79000	68.46000	3.24000	2.56602	5	1
169.40000	9.14000	2.85000	51.78000	2.98000	2.41293	5	2
150.26000	6.09000	2.84000	67.89000	3.49000	2.69841	5	0
161.80000	11.58000	2.86000	56.65000	3.08000	2.33058	5	1
154.84000	8.08000	2.82000	58.29000	3.27000	3.26842	5	2
165.18000	8.85000	2.82000	50.71000	3.47000	1.72444	5	0
166.16000	6.82000	2.82000	37.83000	3.11000	2.56947	5	1
157.77000	4.33000	2.80000	57.19000	3.40000	2.73968	5	2
153.14000	7.53000	2.82000	38.74000	3.70000	2.77146	5	0
168.79000	11.06000	2.85000	45.92000	3.00000	2.68366	5	1
162.15000	8.28000	2.86000	43.11000	3.31000	2.26091	5	2
164.05000	9.05000	2.82000	50.34000	3.87000	2.17243	5	0
150.38000	7.78000	2.82000	39.51000	3.23000	1.98623	5	1
168.03000	13.61000	2.78000	63.39000	3.42000	1.95095	5	2
163.59000	6.74000	2.85000	44.22000	3.14000	2.56442	5	0
158.03000	6.21000	2.81000	35.30000	3.37000	2.77114	5	1
166.65000	6.60000	2.78000	39.93000	3.66000	2.60542	5	2
163.78000	12.86000	2.76000	42.50000	3.16000	2.61109	5	0
167.92000	13.65000	2.83000	63.73000	3.66000	2.11770	5	1
154.92000	6.65000	2.79000	41.24000	3.58000	2.98915	5	2
180.18000	12.12000	2.76000	65.86000	3.48000	2.02449	5	0
161.58000	10.41000	2.74000	41.12000	3.34000	2.64896	5	1
160.85000	12.80000	2.86000	51.07000	3.40000	2.02898	5	2
161.03000	7.87000	2.76000	45.31000	3.01000	2.74188	5	0
168.16000	9.87000	2.78000	31.65000	3.65000	2.45741	5	1
157.08000	9.39000	2.83000	44.63000	3.88000	2.44284	5	2
152.35000	6.16000	2.85000	40.39000	3.26000	2.50903	5	0
156.89000	8.26000	2.83000	62.05000	3.17000	3.24434	5	1
153.43000	8.38000	2.82000	32.71000	3.45000	2.96084	5	2
159.68000	10.62000	2.85000	46.58000	2.96000	2.62562	5	0
177.71000	5.46000	2.84000	57.75000	3.13000	2.70009	5	1
160.85000	4.53000	2.81000	50.41000	3.24000	2.87254	5	2
169.28000	13.15000	2.82000	62.26000	3.56000	1.85461	5	0
155.39000	7.06000	2.84000	52.78000	3.40000	3.18018	5	1
153.87000	7.71000	2.82000	34.13000	3.24000	2.94405	5	2
169.74000	10.46000	2.79000	56.74000	3.95000	2.21609	5	0
154.18000	8.90000	2.85000	33.23000	3.54000	2.45539	5	1
152.99000	5.63000	2.81000	37.63000	3.27000	2.81499	5	2
171.79000	13.41000	2.78000	54.07000	3.78000	2.16068	5	0
156.78000	8.77000	2.87000	40.53000	3.60000	2.56116	5	1
153.88000	8.12000	2.83000	34.79000	3.03000	2.65008	5	2
157.93000	12.06000	2.81000	51.69000	3.94000	2.36974	5	0
163.43000	10.88000	2.83000	61.19000	3.09000	1.79274	5	1
153.10000	8.10000	2.80000	37.90000	3.77000	2.89212	5	2
162.34000	9.14000	2.80000	76.62000	2.92000	2.49603	5	0
153.58000	7.50000	2.83000	37.26000	3.44000	3.10530	5	1
169.45000	5.03000	2.77000	54.96000	3.71000	2.55292	5	2
170.44000	11.27000	2.87000	67.20000	3.44000	2.11244	5	0
158.03000	10.03000	2.81000	25.15000	3.40000	2.45980	5	1
160.64000	9.30000	2.82000	74.42000	3.79000	2.09590	5	2
166.53000	10.78000	2.85000	56.03000	3.85000	2.22196	5	0
166.87000	9.11000	2.83000	32.06000	3.34000	3.06944	5	1
161.51000	11.48000	2.79000	36.78000	3.75000	2.07155	5	2
178.74000	11.76000	2.86000	69.12000	3.56000	2.05805	5	0
183.93000	10.19000	2.76000	78.42000	3.59000	2.30346	5	1
160.64000	6.38000	2.83000	76.22000	3.10000	2.66600	5	2
170.92000	13.45000	2.83000	75.22000	3.43000	2.04191	5	0
174.52000	11.75000	2.82000	80.00000	3.35000	2.00436	5	1
162.95000	5.41000	2.81000	35.00000	3.55000	2.72104	5	2
164.50000	7.39000	2.79000	28.54000	3.18000	2.46427	5	0
164.31000	10.00000	2.82000	32.22000	3.34000	3.14719	5	1
166.96000	4.45000	2.81000	38.84000	3.32000	2.73217	5	2
151.61000	8.00000	2.75000	36.78000	3.38000	2.66808	5	0
150.88000	8.64000	2.81000	29.12000	3.15000	2.82213	5	1
160.07000	5.04000	2.79000	37.03000	3.22000	2.75183	5	2
167.53000	7.11000	2.79000	52.63000	3.92000	2.16242	5	0
168.24000	4.40000	2.77000	53.76000	3.45000	2.89050	5	1
151.26000	9.09000	2.84000	32.63000	3.67000	2.86110	5	2
156.37000	11.11000	2.78000	36.18000	3.83000	2.76275	5	0
162.35000	5.14000	2.77000	43.92000	3.67000	2.76953	5	1
158.82000	8.57000	2.85000	30.57000	3.34000	2.90796	5	2
156.24000	6.67000	2.79000	46.41000	3.80000	3.02875	5	0
152.46000	5.86000	2.83000	32.44000	3.43000	2.66971	5	1
158.96000	7.25000	2.83000	37.61000	3.51000	3.18212	5	2
166.21000	12.75000	2.79000	51.97000	3.92000	2.15143	5	0
157.42000	9.94000	2.82000	32.14000	2.94000	2.49090	5	1
170.19000	6.74000	2.80000	30.82000	3.59000	2.88095	5	2
169.93000	13.32000	2.82000	56.39000	3.79000	1.92174	5	0
155.62000	8.50000	2.82000	26.88000	3.17000	2.80799	5	1
180.44000	15.41000	2.81000	57.08000	3.35000	1.97248	5	2
173.78000	11.64000	2.85000	75.27000	3.08000	2.12707	5	0
155.78000	6.31000	2.83000	33.33000	3.69000	2.59299	5	1
163.15000	10.04000	2.80000	35.78000	3.79000	1.97350	5	2
157.50000	4.58000	2.78000	38.47000	3.24000	2.35669	5	0
169.13000	13.25000	2.78000	33.18000	3.08000	2.66051	5	1
152.84000	5.72000	2.85000	35.69000	3.46000	2.75335	5	2
161.59000	5.87000	2.79000	54.53000	2.90000	2.93062	5	0
153.20000	6.53000	2.83000	32.58000	3.63000	2.81949	5	1
159.80000	10.99000	2.87000	51.57000	3.06000	2.99140	5	2
153.52000	9.06000	2.78000	31.54000	3.26000	3.15333	5	0
162.09000	9.04000	2.89000	62.36000	3.56000	2.53591	5	1
155.28000	5.99000	2.81000	29.95000	3.19000	2.73521	5	2
185.71000	12.38000	2.76000	70.40000	3.26000	1.94846	5	0
164.07000	14.82000	2.79000	49.03000	3.83000	2.32238	5	1
168.65000	9.78000	2.88000	58.11000	3.15000	1.99489	5	2
153.41000	11.68000	2.85000	31.80000	3.66000	2.51179	5	0
159.96000	9.50000	2.77000	30.27000	3.42000	1.97387	5	1
160.37000	13.10000	2.78000	79.15000	3.67000	2.12551	5	2
172.60000	10.93000	2.83000	78.73000	3.04000	1.97823	5	0
173.77000	13.91000	2.80000	56.24000	3.81000	1.93171	5	1
159.85000	11.77000	2.87000	40.55000	3.03000	2.52060	5	2
148.11000	6.21000	2.86000	34.42000	3.46000	2.56283	5	0
157.09000	9.39000	2.81000	31.07000	3.54000	3.23847	5	1
158.14000	13.20000	2.79000	77.80000	3.05000	2.07871	5	2
154.98000	6.69000	2.80000	32.99000	3.42000	3.18019	5	0
182.31000	14.51000	2.79000	76.83000	3.53000	2.13014	5	1
169.06000	15.94000	2.80000	59.69000	3.06000	2.20276	5	2
154.71000	5.54000	2.82000	36.67000	3.78000	2.68343	5	0
147.29000	10.02000	2.78000	27.65000	3.10000	2.14854	5	1
146.86000	7.12000	2.78000	25.09000	3.43000	2.58845	5	2
165.34000	7.35000	2.86000	72.55000	2.97000	2.58512	5	0
166.69000	13.16000	2.81000	51.95000	3.97000	2.09527	5	1
153.12000	3.88000	2.80000	45.09000	3.62000	2.94258	5	2
159.37000	5.63000	2.81000	84.39000	3.37000	2.80915	5	0
157.38000	5.71000	2.75000	37.12000	3.42000	2.85377	5	1
172.60000	10.48000	2.83000	77.19000	3.93000	2.27951	5	2
176.96000	12.68000	2.77000	80.05000	3.56000	1.99599	5	0
165.57000	11.55000	2.85000	80.81000	3.16000	2.01174	5	1
152.91000	7.25000	2.74000	33.87000	3.23000	2.44434	5	2
149.83000	6.96000	2.81000	27.09000	3.58000	2.92738	5	0
173.45000	15.69000	2.82000	52.79000	3.74000	2.11384	5	1
151.76000	7.75000	2.77000	27.09000	3.64000	2.73935	5	2
151.20000	6.83000	2.81000	27.72000	3.52000	3.02090	5	0
153.51000	7.29000	2.85000	34.59000	3.17000	3.10661	5	1
178.63000	14.38000	2.83000	81.34000	3.43000	2.20852	5	2
156.25000	8.75000	2.76000	29.09000	3.13000	2.17228	5	0
154.01000	10.30000	2.79000	30.47000	3.73000	3.12208	5	1
156.40000	7.67000	2.86000	31.37000	3.21000	3.00846	5	2
153.94000	7.75000	2.75000	29.43000	3.26000	2.82147	5	0
155.33000	5.38000	2.87000	43.67000	3.09000	2.74672	5	1
173.38000	13.92000	2.75000	73.04000	3.11000	2.11581	5	2
156.50000	8.73000	2.76000	28.81000	3.12000	2.16283	5	0
156.38000	12.39000	2.80000	26.50000	3.78000	2.35966	5	1
162.55000	8.46000	2.81000	28.44000	3.43000	3.30157	5	2
156.19000	7.33000	2.84000	37.67000	2.96000	3.11455	5	0
156.33000	5.60000	2.75000	34.09000	3.38000	2.89615	5	1
153.85000	9.81000	2.86000	40.19000	2.90000	2.01267	5	2
171.74000	14.27000	2.74000	64.46000	3.36000	1.92978	5	0
157.12000	7.52000	2.76000	25.60000	3.21000	2.71189	5	1
152.16000	7.39000	2.80000	26.77000	3.68000	3.01452	5	2
167.41000	5.11000	2.78000	26.11000	3.34000	2.70573	5	0
172.52000	6.12000	2.82000	87.28000	3.66000	2.46124	5	1
173.28000	10.45000	2.86000	79.12000	2.94000	2.57931	5	2
188.98000	9.80000	2.75000	82.75000	3.45000	2.07719	5	0
155.35000	7.73000	2.74000	32.58000	3.40000	2.93901	5	1
154.18000	14.42000	2.79000	28.35000	3.10000	2.61345	5	2
179.09000	9.94000	2.86000	83.56000	3.24000	2.04995	5	0
169.72000	16.63000	2.79000	76.27000	3.32000	2.54291	5	1
164.62000	13.85000	2.72000	62.62000	3.11000	2.32985	5	2
190.89000	15.12000	2.76000	71.11000	3.36000	2.11244	5	0
161.02000	8.06000	2.84000	35.38000	2.77000	2.55266	5	1
157.32000	4.91000	2.84000	40.87000	2.92000	2.89352	5	2
170.45000	10.80000	2.88000	76.55000	3.00000	2.29055	5	0
154.43000	4.95000	2.82000	25.88000	3.49000	2.78988	5	1
166.07000	6.87000	2.78000	75.76000	2.76000	2.40200	5	2
166.38000	6.20000	2.80000	36.79000	3.45000	3.46773	5	0
168.42000	13.51000	2.75000	29.34000	3.42000	2.03643	5	1
160.08000	5.74000	2.83000	31.35000	3.61000	3.14777	5	2
149.37000	6.30000	2.81000	33.86000	3.74000	3.21512	5	0
177.12000	11.74000	2.80000	91.73000	3.35000	2.00962	5	1
180.70000	12.82000	2.84000	81.73000	3.52000	1.77815	5	2
156.01000	5.78000	2.80000	28.36000	3.56000	3.16815	5	0
159.48000	8.42000	2.85000	26.37000	2.99000	2.12837	5	1
160.26000	8.65000	2.85000	32.88000	2.81000	2.21195	5	2
157.92000	6.84000	2.80000	27.51000	3.91000	2.35583	5	0
152.70000	8.03000	2.77000	39.23000	2.69000	2.69573	5	1
170.82000	16.02000	2.81000	56.94000	2.83000	2.19943	5	2
167.41000	12.59000	2.75000	27.51000	3.38000	2.01770	5	0
156.29000	5.94000	2.84000	36.16000	3.87000	2.97289	5	1
155.31000	3.54000	2.79000	45.97000	3.91000	2.66143	5	2
150.94000	6.84000	2.85000	28.62000	3.33000	3.23362	5	0
156.12000	3.59000	2.80000	26.69000	3.32000	2.45260	5	1
150.66000	9.96000	2.80000	28.54000	3.83000	3.22692	5	2
161.31000	4.79000	2.83000	25.67000	3.23000	2.94275	5	0
169.44000	8.43000	2.76000	91.32000	3.43000	1.98182	5	1
161.70000	5.85000	2.75000	72.40000	2.84000	2.38840	5	2
158.98000	5.09000	2.79000	35.65000	3.90000	2.98791	5	0
166.86000	5.54000	2.85000	47.52000	4.00000	2.98929	5	1
165.35000	5.15000	2.81000	36.40000	3.94000	3.00849	5	2
168.86000	17.39000	2.82000	72.50000	3.43000	2.01986	5	0
170.28000	15.05000	2.83000	74.21000	3.90000	2.07969	5	1
166.78000	7.71000	2.77000	25.25000	3.48000	3.35278	5	2
179.15000	15.27000	2.81000	75.23000	3.91000	2.14088	5	0
162.75000	9.31000	2.83000	80.37000	2.66000	2.40661	5	1
159.71000	9.98000	2.84000	94.43000	3.41000	1.94458	5	2
179.07000	16.66000	2.79000	79.21000	3.35000	2.00454	5	0
161.29000	13.12000	2.81000	97.84000	3.43000	2.63452	5	1
176.65000	12.99000	2.85000	82.92000	2.83000	2.27142	5	2
156.52000	3.64000	2.79000	28.58000	3.76000	2.49799	5	0
166.22000	12.18000	2.90000	55.32000	3.01000	1.95448	5	1
184.12000	9.02000	2.76000	96.20000	3.36000	2.70321	5	2
164.26000	2.93000	2.80000	29.72000	3.29000	3.01814	5	0
186.70000	13.86000	2.75000	86.69000	3.09000	2.31069	5	1
151.75000	6.85000	2.82000	31.49000	3.91000	3.25551	5	2
175.46000	15.11000	2.83000	84.00000	3.52000	1.82020	5	0
155.95000	7.90000	2.86000	29.35000	2.95000	3.21231	5	1
174.46000	14.16000	2.84000	88.60000	3.41000	1.82334	5	2
182.94000	11.46000	2.75000	92.46000	3.36000	2.00565	5	0
147.51000	5.89000	2.85000	30.76000	3.06000	3.30013	5	1
180.39000	14.75000	2.75000	84.57000	3.28000	1.92231	5	2
150.59000	6.04000	2.86000	40.12000	2.69000	2.79109	5	0
155.10000	4.99000	2.84000	28.02000	3.76000	3.17518	5	1
146.88000	5.04000	2.77000	31.78000	3.12000	3.34623	5	2
151.64000	6.59000	2.85000	26.35000	3.37000	3.41917	5	0
167.17000	8.32000	2.72000	88.75000	3.07000	2.28450	5	1
187.99000	14.47000	2.82000	91.40000	3.37000	1.85199	5	2
174.33000	18.11000	2.85000	69.42000	3.48000	2.01624	5	0
189.07000	14.22000	2.81000	96.97000	3.61000	2.32414	5	1
157.49000	6.27000	2.71000	38.15000	2.99000	2.36949	5	2
151.66000	8.02000	2.88000	27.67000	2.90000	2.93483	5	0
171.30000	13.93000	2.74000	93.00000	3.28000	2.28917	5	1
149.50000	6.45000	2.82000	40.13000	3.65000	3.80683	5	2
159.28000	6.20000	2.83000	36.67000	2.53000	2.71659	5	0
146.35000	7.72000	2.87000	26.81000	2.74000	2.53439	5	1
182.74000	14.58000	2.75000	90.75000	3.28000	1.91291	5	2
155.04000	4.23000	2.84000	36.52000	3.41000	3.65528	5	0
194.42000	14.19000	2.77000	92.62000	3.49000	1.87955	5	1
152.64000	1.69000	2.74000	66.30000	3.20000	3.04295	5	2
153.67000	4.81000	2.84000	26.69000	3.33000	3.54455	5	0
171.26000	8.56000	2.78000	100.32000	3.37000	1.69897	5	1
170.99000	19.48000	2.79000	72.40000	3.03000	2.36282	5	2
178.10000	17.00000	2.79000	87.91000	3.53000	1.81151	5	0
176.83000	11.87000	2.80000	108.30000	3.31000	2.31530	5	1
187.40000	15.03000	2.72000	61.85000	3.26000	1.51441	5	2
155.62000	5.92000	2.82000	25.69000	3.94000	3.43310	5	0
168.92000	10.48000	2.73000	95.00000	3.07000	1.89221	5	1
151.53000	5.17000	2.81000	34.24000	3.55000	3.87903	5	2
159.28000	5.88000	2.80000	102.46000	2.90000	2.37473	5	0
170.28000	13.05000	2.90000	90.01000	2.98000	2.07773	5	1
182.73000	14.93000	2.75000	93.79000	3.24000	1.79253	5	2
157.94000	3.02000	2.76000	31.96000	3.54000	3.61510	5	0
180.89000	8.58000	2.84000	100.90000	3.62000	1.58490	5	1
188.82000	15.05000	2.81000	97.39000	3.90000	2.05408	5	2
208.20000	19.98000	2.77000	55.11000	3.28000	1.99756	5	0
177.62000	12.87000	2.79000	110.13000	3.27000	2.03870	5	1
181.22000	17.91000	2.81000	88.64000	3.82000	1.89592	5	2
194.74000	18.69000	2.73000	49.17000	2.86000	2.53286	5	0
178.46000	9.10000	2.79000	106.84000	3.79000	3.30023	5	1
176.10000	15.33000	2.84000	101.62000	3.35000	1.68350	5	2
179.40000	12.73000	2.76000	110.90000	3.56000	2.12054	5	0
144.51000	3.40000	2.81000	27.80000	3.09000	3.83366	5	1
181.51000	16.08000	2.78000	105.81000	3.10000	2.01144	5	2
153.41000	7.83000	2.74000	36.64000	3.22000	4.17135	5	0
153.00000	5.85000	2.87000	31.26000	2.64000	3.57629	5	1
183.14000	8.41000	2.79000	116.96000	3.77000	2.24259	5	2
184.05000	10.36000	2.68000	72.04000	2.56000	2.22412	5	0
169.46000	16.10000	2.82000	112.46000	3.22000	1.96071	5	1
189.17000	20.30000	2.77000	57.97000	2.97000	1.43169	5	2
197.60000	15.64000	2.73000	87.12000	3.10000	1.22789	5	0
147.52000	3.29000	2.79000	27.38000	3.77000	4.07356	5	1
194.70000	15.33000	2.76000	114.95000	3.22000	2.01013	5	2
185.43000	7.50000	2.79000	116.00000	3.36000	1.40278	5	0
188.76000	11.48000	2.76000	122.26000	3.61000	3.13551	5	1
196.91000	11.25000	2.80000	126.29000	3.06000	2.30739	5	2
196.27000	18.20000	2.80000	105.46000	3.18000	1.41397	5	0
167.33000	15.14000	2.79000	128.62000	3.38000	2.49145	5	1
190.83000	14.09000	2.72000	117.46000	3.01000	1.88417	5	2
189.35000	12.16000	2.77000	129.69000	3.62000	3.19233	5	0
167.82000	22.63000	2.83000	108.46000	3.45000	2.31031	5	1
196.88000	14.43000	2.85000	133.92000	3.37000	2.44518	5	2
190.82000	12.40000	2.70000	124.28000	2.81000	2.29367	5	0
204.15000	18.06000	2.69000	108.76000	2.84000	1.84192	5	1
193.93000	23.50000	2.83000	104.04000	3.95000	1.57898	5	2
181.03000	17.09000	2.82000	142.72000	3.38000	1.65369	5	0
183.57000	14.34000	2.74000	152.80000	3.42000	1.71037	5	1
186.43000	25.70000	2.68000	129.01000	2.79000	1.73400	5	2
168.04000	3.29000	2.91000	23.12000	4.60000	3.42376	6	0
173.86000	4.52000	2.94000	32.87000	4.60000	3.96553	6	1
169.32000	3.19000	2.92000	21.43000	4.74000	3.33239	6	2
171.56000	3.61000	2.95000	25.73000	4.57000	4.06088	6	0
156.38000	3.05000	2.94000	27.74000	4.54000	4.10722	6	1
157.32000	2.94000	2.94000	28.10000	4.53000	4.24373	6	2
